ID	label
Pdf_Chunk_id1658: Additionally, Unilever N.V. jointly with Unilever PLC and Unilever United States, Inc. has guaranteed the standby facilities of $7,865 million (2017: $7,865 million and €4,000 million) which remains undrawn as at 31 December 2018 and 2017.CORPORATE CENTRE Unilever N.V. Weena 455 PO Box 760 3000 DK Rotterdam The NetherlandsUnilever N.V. also has guarantees and financial commitments including indemnities arising from past business disposals and for certain global service contracts. No value can be attributed to these financial commitments at this time.The likelihood of these guarantees, financial commitments and contingencies being called is considered to be remote and so accordingly the fair value is deemed to be immaterial.THE BOARD OF DIRECTORS 6 March 2019133Unilever Annual Report and Accounts 2018Financial StatementsCOMPANY ACCOUNTS UNILEVER PLCBALANCE SHEET as at 31 December£ million 2018£ million 2017Notes	PDF
Pdf_Chunk_id1659: BALANCE SHEET as at 31 December£ million 2018£ million 2017NotesAssets Non-current assets Intangible assets Investments in subsidiaries Other non-current assets Deferred tax assets165 8,365 496 18 9,044173 8,365 496 12 9,046123Current assets Trade and other current receivables1,659 1,659 10,703581 581 9,6274Total assets Liabilities Current liabilities Trade payables and other current liabilities Financial liabilities6,410 – 6,4103,093 249 3,34256Non-current liabilities Financial liabilities Provisions843 2 845 7,255843 2 845 4,1876Total liabilities Equity Shareholders’ equity Called up share capital Share premium Capital redemption reserve Other reserves Retained profit37 94 11 (777) 4,083 3,448 10,70341 94 11 (2,596) 7,890 5,440 9,627789Total liabilities and equitySTATEMENT OF CHANGES IN EQUITY£ million Called up share capital£ million Share premium account£ million£ million£ million£ millionLegal reserves	PDF
Pdf_Chunk_id1660: £ million Share premium account£ million£ million£ million£ millionLegal reservesOther reservesRetained profitTotal equityStatement of changes in equity31 December 2016 Profit or loss for the period Dividends on ordinary capital Repurchase of shares Other movements in equity 31 December 2017 Profit or loss for the period41 – – – – 41 –94 – – – – 94 –11 – – – – 11 –(366) – – (2,230) – (2,596) –5,266 4,167 (1,536) – (7) 7,890 2,2845,046 4,167 (1,536) (2,230) (7) 5,440 2,284Dividends on ordinary capital Repurchase of shares Cancellation of shares Other movements in equity 31 December 2018– – (4) – 37– – – – 94– – – – 11– (2,666) 4,485 – (777)(1,602) – (4,481) (8) 4,083(1,602) (2,666) – (8) 3,448The total profit for 2018 was £2,284 million (2017: £4,167 million). The financial statements on pages 134 to 137 were approved by the Board of Directors on 6 March 2019 and signed on its behalf by M Dekkers and G Pitkethly.	PDF
Pdf_Chunk_id1661: On behalf of the Board of DirectorsM Dekkers ChairmanG Pitkethly Chief Financial Officer6 March 2019134Financial StatementsUnilever Annual Report and Accounts 2018NOTES TO THE COMPANY ACCOUNTS UNILEVER PLCACCOUNTING INFORMATION AND POLICIESFINANCIAL INSTRUMENTS The Company’s accounting policies are the same as the Unilever Group’s and comply with International Accounting Standard 32 ‘Financial Instruments: Presentation’ (IAS 32), IFRS 9 ‘Financial Instruments’ and IFRS 7 ‘Financial Instruments: Disclosures’. The policies are set out under the heading ‘Capital and funding’ in note 15 to the consolidated accounts on pages 104 to 109. Unilever PLC is taking the exemption for financial instruments disclosures, because IFRS 7 disclosures are given in notes 15 to 18 to the consolidated accounts on pages 104 to 120.	PDF
Pdf_Chunk_id1662: BASIS OF PREPARATION These financial statements were prepared on the going concern basis and in accordance with Financial Reporting Standard 101 ‘Reduced Disclosure Framework’ (FRS 101) and the UK Companies Act 2006. The Companies, Partnership and Groups (Accounts and Reports) Regulations 2015 have been adopted from 1 January 2015. No profit and loss account is presented by Unilever PLC (the Company) as permitted by Section 408 of the Companies Act 2006.The accounts are prepared under the historical cost convention, except for the revaluation of financial assets classified as ‘fair value through other comprehensive income’ or ‘fair value through profit or loss’, as well as derivative financial instruments, which are reported in accordance with the accounting policies set out below. These have been consistently applied to all periods presented.	PDF
Pdf_Chunk_id1663: NON-DERIVATIVE FINANCIAL INSTRUMENTS Non-derivative financial instruments comprise investments in equity and debt securities, trade and other receivables, cash and cash equivalents, loans and borrowings, and trade and other payables. Trade and other receivables are recognised initially at fair value. Subsequent to initial recognition they are measured at amortised cost using the effective interest method, less any impairment losses. Trade and other payables are recognised initially at fair value. Subsequent to initial recognition they are measured at amortised cost using the effective interest method.Unilever PLC is included within the consolidated financial statements of the Group. The consolidated financial statements of the Group are prepared in accordance with International Financial Reporting Standards as issued by the IASB and as adopted by the European Union.	PDF
Pdf_Chunk_id1664: DEFERRED TAXATION Deferred tax is recognised using the liability method on taxable temporary differences between the tax base and the accounting base of items included in the balance sheet of the Company. Certain temporary differences are not provided for as follows: • the initial recognition of assets or liabilities that affect neitherAs permitted by FRS 101, the Company has taken advantage of the disclosure exemptions available under that standard in relation to share based payments, financial instruments, capital management, presentation of comparative information in respect of certain assets, presentation of a cash flow statement, impairment of assets, non-current assets for sale, discontinued operations, business combinations, related party transactions and standards not yet effective. Where required equivalent disclosures are given in the group accounts of Unilever, which are publicly available.accounting nor taxable profit; and	PDF
Pdf_Chunk_id1665: accounting nor taxable profit; anddifferences relating to investments in subsidiaries to the extent thatthey will probably not reverse in the foreseeable future.The amount of deferred tax provided is based on the expected manner of realisation or settlement of the carrying amount of assets and liabilities, using tax rates enacted, or substantively enacted, at the year end.ACCOUNTING POLICIES The principal accounting policies are as follows:	PDF
Pdf_Chunk_id1666: ACCOUNTING POLICIES The principal accounting policies are as follows:FOREIGN CURRENCY The Company's functional and presentational currency is Pound Sterling. Transactions in foreign currencies are translated to the Company’s functional currency at the foreign exchange rate ruling at the date of the transaction. Monetary assets and liabilities denominated in foreign currencies at the balance sheet date are retranslated to the functional currency at the foreign exchange rate ruling at that date. Non-monetary assets and liabilities that are measured in terms of historical cost in a foreign currency are translated using the exchange rate at the date of the transaction. Non-monetary assets and liabilities denominated in foreign currencies that are stated at fair value are retranslated to the functional currency at foreign exchange rates ruling at the dates the fair value was determined. Foreign exchange differences arising on translation are recognised in the profit and loss account.	PDF
Pdf_Chunk_id1667: A deferred tax asset is recognised only to the extent that it is probable that future taxable profits will be available against which the asset can be utilised. Deferred tax assets are reduced to the extent that it is no longer probable that the related tax benefit will be realised.TREASURY SHARES Shares held to satisfy options are accounted for in accordance with IAS 32 ‘Financial Instruments: Presentation’. All differences between the purchase price of the shares held to satisfy options granted and the proceeds received for the shares, whether on exercise or lapse, are charged to reserves.PROVISIONS Provisions are recognised where a legal or constructive obligation exists at the balance sheet date, as a result of a past event, where the amount of the obligation can be reliably estimated and where the outflow of economic benefit is probable.	PDF
Pdf_Chunk_id1668: TAXATION Current tax is the expected tax payable on the taxable income for the period, using the tax rates enacted or substantively enacted at the balance sheet date, and any adjustments to tax payable in respect of previous periods.DIVIDENDS Under IAS 10 ‘Events after the Balance Sheet Date’, proposed dividends do not meet the definition of a liability. Therefore, we do not recognise a liability in any period for dividends that have been proposed but will not be approved until after the balance sheet date. This holds for external dividends as well as intra-group dividends paid to the parent company.	PDF
Pdf_Chunk_id1669: INTANGIBLE ASSETS Finite-life intangible assets mainly comprise licences. These assets are capitalised and amortised on a straight-line basis in the profit and loss account over the period of their expected useful lives, or the period of legal rights if shorter. None of the amortisation periods exceed 15 years. Indefinite-life intangible assets mainly comprise trademarks and brands. These assets are capitalised at cost but not amortised. They are subject to a review for impairment annually, or more frequently if events or circumstances indicate this is necessary. Any impairment is charged to the profit and loss account as it arises.	PDF
Pdf_Chunk_id1670: FINANCIAL GUARANTEES Where the Company enters in financial guarantee contracts to guarantee the indebtedness of other companies within its group, the Company considers these to be insurance arrangements and accounts for them as such. In this respect, the Company treats the guarantee contract as a contingent liability until such time as it becomes probable that the Company will be required to make a payment under the guarantee.INVESTMENTS IN SUBSIDIARIES Shares in group companies are stated at amortised cost less any amounts written off to reflect impairment. Any impairment is charged to the profit and loss account as it arises.135Financial StatementsUnilever Annual Report and Accounts 2018NOTES TO THE COMPANY ACCOUNTS UNILEVER PLC CONTINUED1. INTANGIBLE ASSETS5. TRADE PAYABLES AND OTHER CURRENT LIABILITIES£ million£ million£ million Indefinite- life intangible assets£ million 2018£ million 2017Finite-life intangible assets	PDF
Pdf_Chunk_id1671: £ million 2018£ million 2017Finite-life intangible assetsLoans from group companies(c) Amounts owed to group companies(c)3,0723,000Total3,32187Taxation and social security11–Cost7016623666Accruals and deferred incomeAt 1 January 20186,4103,0933–3Additions73166239At 31 December 2018(c) Amounts due to group companies are mainly interest bearing amountsthat are repayable on demand. Other amounts are interest free and settled monthly. Loans from group companies are all interest bearing at market rates and are unsecured, repayable on demand and supported by formal agreements.Amortisation and ImpairmentAt 1 January 2018–(63)(63)–(11)(11)Amortisation for the year–(74)(74)At 31 December 20186. FINANCIAL LIABILITIESNet book value 31 December 20187392165£ million 2018£ million 2017Net book value 31 December 201770103173Bonds and other loansCurrent–249	PDF
Pdf_Chunk_id1672: Net book value 31 December 201770103173Bonds and other loansCurrent–2492. INVESTMENTS IN SUBSIDIARIES843843Non-current(d)£ million8431,092Cost8,370(d) This includes £250 million 1.875% note (year-end amortised cost £247At 1 January 2018million), £250 million 1.375% note and (year-end amortised cost £249 million) and £350 million 1.125% note issued in 2017 (year-end amortised cost £347 million) maturing in 2029, 2024 and 2022 respectively.8,370At 31 December 2018Impairment losses(5)At 1 January 2018	PDF
Pdf_Chunk_id1673: 8,370At 31 December 2018Impairment losses(5)At 1 January 20187. CALLED UP SHARE CAPITAL The called up share capital amounting to £37 million at 31 December 2018 (31 December 2017: £41 million) consists of 1,187,191,284 (2017: 1,310,156,361) Unilever PLC ordinary shares and 100,000 (2017: 100,000) Unilever PLC deferred stock. 50% of the deferred stock of Unilever PLC is held by N.V. Elma – a subsidiary of Unilever N.V. and 50% of the deferred stock of Unilever PLC is held by United Holdings Limited – a subsidiary of Unilever PLC.(5)At 31 December 2018Net book value 31 December 20188,365Net book value 31 December 20178,365	PDF
Pdf_Chunk_id1674: Net book value 31 December 20188,365Net book value 31 December 20178,365Fixed asset investments comprise equity shares of group companies. The carrying value of all investments is supported by their underlying net assets. Investments include the subsidiary company Hindustan Unilever Limited, with a cost of £2,197 million (2017: £2,197 million). These shares are listed on the Bombay Stock Exchange and have a market value of £22,826 million (2017: £17,686 million) as at 31 December 2018.8. OTHER RESERVES£ million 2018£ million 20171 January(2,596)(366)Information on the company’s subsidiary undertakings given on pages 138 to 145 forms part of these financial statements.Change during the year:Shares bought back(2,666)(2,230)3. OTHER NON-CURRENT ASSETS4,485–Cancellation of shares£ million 2018£ million 201731 December(777)(2,596)496496Loans to group companies(a)	PDF
Pdf_Chunk_id1675: £ million 2018£ million 201731 December(777)(2,596)496496Loans to group companies(a)During 2018 Unilever PLC repurchased 63,236,433 ordinary shares (2017: 51,692,284). Consideration paid for the repurchase including transaction costs was £2,666 million (2017: £2,230 million) which was initially recorded within other reserves.496496(a) Loans to group companies are interest bearing at market rates and areunsecured and repayable on demand.During 2018 122,965,077 ordinary shares held in treasury were cancelled. The amount paid to repurchase these shares was initially recognised in other reserves and is transferred to retained profit on cancellation.4. TRADE AND OTHER CURRENT RECEIVABLES£ million 2018£ million 2017Amounts due from group companies(b)1,659285Unilever PLC holds 18,660,634 (31 December 2017: 78,389,278) of its own ordinary shares. These are held as treasury shares within other reserves.Loans to group companies–249–47	PDF
Pdf_Chunk_id1676: Loans to group companies–249–47Taxation and social security1,659581(b) Amounts due from group companies are mainly interest bearing amounts that are repayable on demand. Other amounts are interest free and settled monthly. Loans to group companies are all interest bearing at market rates and are unsecured, repayable on demand and supported by formal agreements.136Financial StatementsUnilever Annual Report and Accounts 20189. RETAINED PROFIT£ million 2018£ million 20171 January7,8905,266Profit for the year Cancellation of shares(e)2,2844,167(4,481)–Other movements(8)(7)(1,602)(1,536)Dividends paid(f)31 December4,0837,890(e) During 2018, 122,965,077 ordinary shares held in treasury were cancelled.The amount paid to repurchase these shares was initially recognised in other reserves and is transferred to retained profit on cancellation.(f) Further details are given in note 8 to the consolidated accounts on page 97.	PDF
Pdf_Chunk_id1677: (f) Further details are given in note 8 to the consolidated accounts on page 97.10. PROFIT APPROPRIATION£ million 2018£ million 2017Profit for the year (available for distribution)2,2844,167(1,215)(1,183)Dividends(g)To profit retained1,0692,984(g) The dividend to be paid in March 2019 (see note 14) is not included in the 2018dividend amount.11. CONTINGENT LIABILITIES AND FINANCIALCOMMITMENTSThe total amount of guarantees is £23,456 million (2017: £22,035 million). This mainly consists of guarantees relating to the long-term debt and commercial paper issued by Unilever N.V. and/or Group companies such as Unilever Capital Corporation Inc., some of which are joint with Unilever N.V. and Unilever United States Inc. Other joint guarantees with Unilever N.V. relate to derivatives taken out by Group companies. There is also a guarantee to the pension fund in respect of the UK pension scheme.	PDF
Pdf_Chunk_id1678: Additionally, Unilever PLC jointly with Unilever N.V. and Unilever United States, Inc. has guaranteed the standby facilities of $7,865 million (2017: $7,865 million and €4,000 million) which remains undrawn as at 31 December 2018 and 2017.Unilever PLC has financial commitments including indemnities arising from past business disposals and trademarks used by joint ventures. No value can be attributed to these financial commitments at this time.The likelihood of these guarantees, financial commitments and contingencies being called is considered to be remote and so accordingly the fair value is deemed to be immaterial.12. PURCHASE OF UNILEVER N.V. PREFERENCE SHARES On 2 October 2018 Unilever N.V. repurchased the issued and outstanding 6% and 7% preference shares from Unilever Corporate Holdings B.V., a wholly owned subsidiary of Unilever PLC. Consideration paid for the repurchase of preference shares was €450 million.	PDF
Pdf_Chunk_id1679: 13. REMUNERATION OF AUDITORS The parent company accounts of Unilever PLC are required to comply with The Companies (Disclosure of Auditor Remuneration and Liability Limitation Agreements) Regulations 2008. Auditors remuneration in respect of Unilever PLC is included within the disclosures in note 25 on page 126.14. POST BALANCE SHEET EVENT On 31 January 2019 the Directors announced a dividend of £0.3361 per Unilever PLC ordinary share. The dividend is payable from 20 March 2019 to shareholders registered at the close of business on 15 February 2019.137Group CompaniesUnilever Annual Report and Accounts 2018GROUP COMPANIESAS AT 31 DECEMBER 2018	PDF
Pdf_Chunk_id1680: Group CompaniesUnilever Annual Report and Accounts 2018GROUP COMPANIESAS AT 31 DECEMBER 2018In accordance with Articles 2:379 and 2:414 of the Dutch Civil Code and Section 409 of the Companies Act 2006 a list of subsidiaries, partnerships, associates, and joint ventures as at 31 December 2018 is set out below. All subsidiary undertakings are subsidiary undertakings of their immediate parent undertaking(s) pursuant to section 1162 (2) (a) of the Companies Act 2006 unless otherwise indicated – see the notes on page 145. All subsidiary undertakings not included in the consolidation are not included because they are not material for such purposes. All associated undertakings are included in the Unilever Group’s financial statements using the equity method of accounting unless otherwise indicated – see the notes on page 145. See page 127 of the Annual Report and Accounts for a list of the significant subsidiaries.	PDF
Pdf_Chunk_id1681: Companies are listed by country and under their registered office address. The aggregate percentage of capital held by the Unilever Group is shown after the subsidiary company name, except where it is 100%. If the Nominal Value field is blank, then the Share Class Note will identify the type of interest held in the entity.SUBSIDIARY UNDERTAKINGS INCLUDED IN THE CONSOLIDATION% holding as between NV /PLC% holding as between NV /PLCShare Class NoteShare Class NoteName of UndertakingName of UndertakingNominal ValueNominal ValueAlgeria – Zone Industrielle Hassi Ameur Oran 31000 Unilever Algérie SPA (72.50) Argentina – Tucumán 1, Piso 4°, Cdad. de Buenos Aires Arisco S.A. Unilever De Argentina S.A. S.A.G.R.A. S.A. (98) Argentina – Mendoza km 7/8 – Pocitos, San Juan Helket S.A. Australia – Level 17, 2-26 Park Street, Sydney, NSW 2000 Ben & Jerry’s Franchising Australia Limited Tea Too Pty Limited TIGI Australia Pty Limited	PDF
Pdf_Chunk_id1682: UBI 2 – Comercio de Alimentos Limitada Brazil – Av. das Nações Unidas, n. 14.261, 8th floor, qd 9, Wing B, Vila Gertrudes, ZIP Code 04794-000 – São Paulo/SP UBI 4 – Comércio de Alimentos Limitada Brazil – Rod. BR 232, s/n, km. 13 – Jaboatão dos Guararapes/PE Unilever Brasil Gelados do Nordeste S.A.64.55/35.45BRL1.00572.50/0DZD1,000.00164.55/35.45BRL1.00564.55/35.45 64.55/35.45 63.26/34.74ARA1.00 ARA1.00 ARA1.001 1 164.55/35.45 64.55/35.45No Par Value No Par Value2 3	PDF
Pdf_Chunk_id1683: Brazil – Av. das Nações Unidas, n. 14.261, 7th floor, Wing B, Vila Gertrudes, Zip Code 04794­ 000, São Paulo/SP Unilever Brasil Gelados Limitada Brazil – Av. das Nações Unidas, n. 14.261, 3rd to 6th and 8th to 10th floors, Wing B Vila Gertrudes, Zip Code 04794-000, São Paulo/SP Unilever Brasil Limitada Brazil – Av. das Nações Unidas, n. 14.261, 3rd floor, Wing A, Vila Gertrudes, ZIP Code 04794­ 000, São Paulo/SP Unilever Brasil Industrial Limitada Brazil – Rua Hungria, n. 1400, 5th floor, room 5C, Jardim Europa, Zip Code 03178-200 São Paulo/SP UP1 Alimentos Limitada (50) (In Liquidation) Brazil – Av. Marechal Floriano, 19 – Room 1001 Part – Rio de Janeiro/RJ Veritas do Brazil Limitada (99) Brazil – Rua Sabiá, 45, Jardim Marieta, Osasco/SP SOLO ATS Participações do Brasil S.A Mãe Terra Produtos Naturais Ltda. British Virgin Islands – Pasea Estate, Road Town, Tortola Aromatel Brands Inc. Aromatel South Inc. Ego Brands Inc. Ego South Inc. Savital Brands Inc. Savital South Inc. Fortident	PDF
Pdf_Chunk_id1684: Aromatel South Inc. Ego Brands Inc. Ego South Inc. Savital Brands Inc. Savital South Inc. Fortident Brands Inc. Fortident South Inc. Bulgaria -City of Sofia, Borough Mladost, 1, Business Park, Building 3, Floor 1 Unilever Bulgaria EOOD Cambodia – No. 443A Street 105, Sangkat Boeung Pralit, Khan 7 Makara Phnom Penh Capital Unilever (Cambodia) Limited Canada – 3081, 3rd Avenue, Whitehorse, Yukon Territory, Y1A 4Z7 Dermalogica Canada Limited Canada – P.O. Box 49130, 2900 – 595 Burrard Street, Vancouver BC V7X 1J5 Dollar Shave Club Canada, Inc Canada -195 Belfield Road, Rexdale, Toronto, Ontario M9W 1G9 Rexdale Property Inc. 55.40/44.60 Canada -800-885 West Georgia Street, Vancouver BC V6C 3H1 Seventh Generation Family & Home ULC 55.40/44.60 Canada – 1000 rue de la Gauchetière Ouest, Bureau 2500, Montreal H3B 0A2 4012208 Canada Inc. Canada – 160 Bloor Street East, Suite 1400, Toronto ON M4W 3R2 Unilever Canada Inc.	PDF
Pdf_Chunk_id1685: 64.55/35.45ARA1.00164.55/35.45BRL1.0050/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100 0/100AUD1.00 AUD1.00 AUD1.00 AUD1.00 AUD1.001 1 2 3 1 4 1 2 3 1 1 164.55/35.45BRL1.005Unilever Australia (Holdings) Pty Limited Unilever Australia Group Partnership Unilever Australia Group Pty Limited64.55/35.45BRL1.005AUD2.00 AUD1.00 AUD1.00 AUD1.00 AUD1.00 AUD1.0032.28/17.72BRL1.005	PDF
Pdf_Chunk_id1686: Unilever Australia Limited Unilever Australia Supply Services Limited Unilever Australia Trading Limited Australia – 111 Chandos Street, Crows Nest, NSW 2065 Dermalogica Holdings Pty Limited Dermalogica Pty Limited Australia – DLA Piper - Australia. Level 22, No. 1 Martin Place, Sydney NSW 2000 Dollar Shave Club Australia Pty Limited Austria -Stella-Klein-Löw Weg 13, 1023 Wien Delico Handels GmbH Kuner Nahrungsmittel GmbH TIGI Handels GmbH ULPC Handels GmbH Unilever Austria GmbH Bangladesh – 51 Kalurghat Heavy Industrial Area, Kalurghat, Chittagong Unilever Bangladesh Limited (60.75) Belgium – Rond-Point Schuman, 6 Box 5, 1040 Ettebeek Intuiskin SPRL Belgium – Humaniteitslaan 292, 1190 Brussels Unilever Belgium NV/SA Unilever Belgium Services SA/NV Unilever Lipton Tea NV/SA Bolivia – Av. Blanco Galindo Km. 10.4 Cochabamba Unilever Andina Bolivia S.A. Brazil – Rua Caio Prado, 267 – Room 13, São Paulo/SP Alberto-Culver do Brasil Cosmeticos Limitada Brazil – Rua Oscar Freire, n. 957,	PDF
Pdf_Chunk_id1687: 13, São Paulo/SP Alberto-Culver do Brasil Cosmeticos Limitada Brazil – Rua Oscar Freire, n. 957, mezanino, room 1, Cerqueira Cesar, Zip Code 01426-003, São Paulo/SP Euphoria Ice Cream Comercio de Alimentos Limitada Brazil – Rod. BR 101-Norte, s/n, km. 43,6 – Room 4, Igarassu /PE Cicanorte Industria de Conservas Alimenticas S.A. 64.55/35.45 Brazil – Av. das Nações Unidas, n. 14.261, 8th floor, qd 10, Wing B, Vila Gertrudes, ZIP Code 04794-000 – São Paulo/SP RGG – Comércio E Representações De Produtos De Higiene Pessoal Limitada Brazil – Rua Pedroso Alvarenga, 1046, Suit 146, Itaim Bibi, Sao Paulo Sorvete Escola Comercio de Alimentos Limitada 64.55/35.45 Brazil – Av. Dr. Cardoso de Melo, nº 1855, Room A, Suite 152, 15th floor, Vila Olímpia, São Paulo/SP CEP 04548-005. E-UB Comércio Ltda Brazil – Av. das Nações Unidas, n. 14.261, 8th floor, qd 7, Wing B, Vila Gertrudes, ZIP Code 04794-000 – São Paulo/SP UBA 2 – Comércio e Representação de Alimentos Limitada Brazil – Av. das Nações	PDF
Pdf_Chunk_id1688: – São Paulo/SP UBA 2 – Comércio e Representação de Alimentos Limitada Brazil – Av. das Nações Unidas, n. 14.261, 8th floor, qd 8, Wing B, Vila Gertrudes, ZIP Code 04794-000 – São Paulo/SP	PDF
Pdf_Chunk_id1689: 63.90/35.10BRL1.00564.55/35.45 64.55/35.45No Par Value BRL1.001 50/100 0/100AUD1.00 AUD2.001 1100/0 100/0 100/0 100/0 100/0 100/0 100/0 100/0USD1.00 USD1.00 USD1.00 USD1.00 USD1.00 USD1.00 USD1.00 USD1.001 1 1 1 1 1 1 155.40/44.60AUD1.001EUR36,337.00 100/0 EUR36,336.00 100/0 EUR36,336.00 100/0 100/0 EUR218,019.00 100/0 EUR10,000,000.001 1 1 1 10/60.75BDT100.001100/0BGN1,000.001100/0EUR185.501100/0KHR20,000.001100/0 100/0 100/0No Par Value No Par Value No Par Value1 1 10/100No Par Value655.40/44.60CAD0.017100/0BOB10.001No Par Value755.40/44.60BRL1.005No Par Value764.55/35.45No Par Value764.55/35.45BRL1.00564.55/35.45 64.55/35.45 0/100 64.55/35.45 64.55/35.45No Par Value No Par Value No Par Value No Par Value No Par Value8 9 10 11 12BRL2.80164.55/35.45BRL1.005	PDF
Pdf_Chunk_id1690: 8 9 10 11 12BRL2.80164.55/35.45BRL1.005Canada – Lawson Lundell LLP, 925 W Georgia St, Vancouver, BC V6C 3L2 Hourglass Cosmetics Canada Limited Chile- Av. Carrascal N°3351, Quinta Normal, Santiago Unilever Chile Limitada Unilever Chile SCC Limitada China – 10th floor No.398, North Cao Xi Road, Xuhui District, Shanghai Blueair Shanghai Sales Co. Limited 1 China – 1st Floor, No. 78 Binhai 2nd Road, Hangzhou Bay, New District, Ningbo City, Zhejiang Province Ningbo Hengjing Inspection Technology Co., Ltd (67.71) China – 358, Ci Yi Road, Hangzhou Bay New Zone55.40/44.60No Par Value7BRL1.00564.55/35.45 64.55/35.4513 1364.55/35.45BRL1.005100/0CNY1.0064.55/35.45BRL1.00567.71/0CNY1.001138Group CompaniesUnilever Annual Report and Accounts 2018% holding as between NV /PLC% holding as between NV /PLCShare Class NoteShare Class NoteName of UndertakingName of UndertakingNominal ValueNominal Value	PDF
Pdf_Chunk_id1691: Ningbo Qinyuan Water Equipment Co. Limited (67.71) China – Seaside Avenue, Cixi Econimce and Technical Development Zone (Hangzhou Bay New Zone) Qinyuan Group Co. Limited (67.71) China – Room 23, Hall 5, No. 38, Lane 168, Xing Fu Li Road, Fenjing Town, Jinsham District, Shanghai 201100 Shanghai Qinyuan Environment Protection Technology Co. Limited (67.71) China – No.33 North Fuquan Road, Shanghai, 200335 Unilever (China) Investing Company Limited 1 China -88 Jinxiu Avenue, Hefei Economic and Technology Development Zone, Hefei, 230601 1 Unilever (China) Limited 1 Unilever Services (Hefei) Co. Limited China – No. 225 Jingyi Road, Tianjin Airport Economic Area, Tianjin Unilever (Tianjin) Company Limited China – 1068 Ting Wei Road, Jinshanzui Industrial Region, Jinshan District, Shanghai Unilever Foods (China) Co. Limited China – No. 1 Unilever Avenue, Pengshan Country, Sichuan Province 610016 Unilever (Sichuan) Company Limited China – No.16 Wanyuan Road, Beijing E&T Development, Beijing	PDF
Pdf_Chunk_id1692: Unilever (Sichuan) Company Limited China – No.16 Wanyuan Road, Beijing E&T Development, Beijing 100076 Walls (China) Co. Limited China – 358, Ci Yi Road, Hangzhou Bay New Zone Zhejiang Qinyuan Water Treatment Technology Co. Limited (67.71) China – Unit 1A, Building B5, Zhaoshangju Guangming Science and Technology Park, Guanguang Road, Guangming New District, Shenzhen City Blueair Technology (Shenzen) Co. Limited China – Room 326, Xinmao Building, No.2 South Tainana Road, Shanghai Free Trade Zone Unilever Trading (Shanghai) Co. Ltd China – Seaside Avenue, Cixi Economic and Technological Development Zone (Hangzhou Bay New Zone) Ningbo Hengjing Inspection Technology Co. Ltd China – Floor 1, Building 2, No.33 North Fuquan Road, Shanghai, 200335 Shanghai CarverKorea Limited Colombia – Av. El Dorado, No. 69B-45. Bogota Corporate Center Piso 7, Bogotá Unilever Colombia SCC S.A.S. Unilever Andina Colombia Limitada Costa Rica – La Asunción de Belén, Planta Industrial Lizano, Autopista Bernardo	PDF
Pdf_Chunk_id1693: Colombia Limitada Costa Rica – La Asunción de Belén, Planta Industrial Lizano, Autopista Bernardo Soto Unilever de Centroamerica S.A. 1 Costa Rica – Provincia de Heredia, Cantón Belén, Distrito de la Asunción, de la intersección Cariari- Belén, 400 Mts. Oeste, 800 Mts., al Norte UL Costa Rica SCC S.A. Cote D’Ivoire -01 BP 1751 Abidjan 01, Boulevard de Vridi Unilever-Cote D’Ivoire (89.98) Cote D’Ivoire – Abidjan-Marcory, Boulevard Valery Giscard d’Estaing, Immeuble Plein Ciel, Business Center, 26 BP 1377, Abidjan 26 Unilever Afrique de l’Ouest Croatia – Strojarska cesta 20, 10000 Zagreb Unilever Hrvatska d.o.o. Cuba – Zona Especial de Desarrollo Mariel, Provincia Artemisa Unilever Suchel, S.A. (60) Cyprus – Head Offices, 195C Old Road Nicosia Limassol, CY-2540 Idalion Industrial Zone – Nicosia Unilever Tseriotis Cyprus Limited (84) Czech Republic – Rohanské nábřeží 670/17, Karlín, Praha 8, 186 00 Unilever ČR, spol. s r.o. Denmark – Ørestads Boulevard 73, 2300 København S Unilever	PDF
Pdf_Chunk_id1694: 8, 186 00 Unilever ČR, spol. s r.o. Denmark – Ørestads Boulevard 73, 2300 København S Unilever Danmark A/S Denmark – Petersmindevej 30, 5000 Odense C Unilever Produktion ApS Djibouti-Haramous, BP 169 Unilever Djibouti FZCO Limited Dominican Republic – Ave. Winston Churchill, Torre Acrópolis Piso 17, Santo Domingo Unilever Caribe, S.A. Ecuador – Km 25 Vía a Daule, Guayaquil Unilever Andina Ecuador S.A. Egypt- Bourg El-Arab City, Alexandria1 Fine Tea Co (SAE) Unilever Mashreq – Foods (SAE) Egypt – 6th of October City, 4th Industrial Zone, Piece Number 68, Giza Unilever Mashreq – Home Care (SAE) Unilever Mashreq – Personal Care (SAE) Egypt – 14th May Bridge, Ezbet Hegazy, Alexandria Unilever Mashreq International Company Egypt – Industrial Zone – 14th May Bridge, Smouha, Alexandria Unilever Mashreq Trading LLC (60) Egypt – Bourg El-Arab City, 1st Industrial Zone, Block 11, Piece Number 5, Alexandria Unilever Mashreq – Tea (SAE) 1 Egypt – Flat no.4, third floor, building no. 78, Tereat Al	PDF
Pdf_Chunk_id1695: Unilever Mashreq – Tea (SAE) 1 Egypt – Flat no.4, third floor, building no. 78, Tereat Al Mariouteyya street, Faisal Al Haram, Gizah Unilever Mashreq for Import and Export LLC	PDF
